date,shrub_num,aspect,tag_num,treatment,species,plant_nr,dist_fr_shr,tp_color,flower_type,flower_count
8/19/21,47,south,149,shrub,SOLMUL,1,19,GH,old,0
6/15/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
6/15/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
6/17/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
6/17/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
6/22/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
6/22/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
6/30/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
6/30/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
7/1/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,NaN
7/1/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,NaN
7/8/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
7/8/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
7/14/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
7/14/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
7/21/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,1
7/21/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
7/28/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
7/28/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,1
8/4/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
8/4/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,1
8/10/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
8/10/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
8/19/21,47,south,149,shrub,SOLMUL,2,-2,YS,new,0
8/19/21,47,south,149,shrub,SOLMUL,2,-2,YS,old,0
6/15/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
6/15/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
6/17/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
6/17/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
6/22/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
6/22/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
6/30/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
6/30/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
7/1/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,NaN
7/1/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,NaN
7/8/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
7/8/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
7/14/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
7/14/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
7/21/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,1
7/21/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
7/28/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
7/28/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,1
8/4/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
8/4/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,1
8/10/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
8/10/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,1
8/19/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,new,0
8/19/21,47,south,149,shrub,SOLMUL,3,-10.5,RS,old,0
6/15/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
6/15/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
6/17/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
6/17/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
6/22/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
6/22/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
6/30/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
6/30/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
7/1/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,NaN
7/1/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,NaN
7/8/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,4
7/8/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
7/14/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
7/14/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
7/21/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
7/21/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
7/28/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
7/28/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
8/4/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
8/4/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
8/10/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
8/10/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
8/19/21,47,south,149,shrub,MINOBT,1,30.5,BC,new,0
8/19/21,47,south,149,shrub,MINOBT,1,30.5,BC,old,0
6/15/21,47,south,148,control,GEUROS,1,NaN,RD,new,1
6/15/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
6/17/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
6/17/21,47,south,148,control,GEUROS,1,NaN,RD,old,1
6/22/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
6/22/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
6/30/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
6/30/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
7/1/21,47,south,148,control,GEUROS,1,NaN,RD,new,NaN
7/1/21,47,south,148,control,GEUROS,1,NaN,RD,old,NaN
7/8/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
7/8/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
7/14/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
7/14/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
7/21/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
7/21/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
7/28/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
7/28/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
8/4/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
8/4/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
8/10/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
8/10/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
8/19/21,47,south,148,control,GEUROS,1,NaN,RD,new,0
8/19/21,47,south,148,control,GEUROS,1,NaN,RD,old,0
6/15/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
6/15/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
6/17/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
6/17/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
6/22/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
6/22/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
6/30/21,47,south,148,control,MINOBT,1,NaN,YC,new,1
6/30/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
7/1/21,47,south,148,control,MINOBT,1,NaN,YC,new,NaN
7/1/21,47,south,148,control,MINOBT,1,NaN,YC,old,NaN
7/8/21,47,south,148,control,MINOBT,1,NaN,YC,new,2
7/8/21,47,south,148,control,MINOBT,1,NaN,YC,old,2
7/14/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
7/14/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
7/21/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
7/21/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
7/28/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
7/28/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
8/4/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
8/4/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
8/10/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
8/10/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
8/19/21,47,south,148,control,MINOBT,1,NaN,YC,new,0
8/19/21,47,south,148,control,MINOBT,1,NaN,YC,old,0
6/15/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
6/15/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
6/17/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
6/17/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
6/22/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
6/22/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
6/30/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
6/30/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
7/1/21,47,south,148,control,MINOBT,2,NaN,GC,new,NaN
7/1/21,47,south,148,control,MINOBT,2,NaN,GC,old,NaN
7/8/21,47,south,148,control,MINOBT,2,NaN,GC,new,1
7/8/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
7/14/21,47,south,148,control,MINOBT,2,NaN,GC,new,2
7/14/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
7/21/21,47,south,148,control,MINOBT,2,NaN,GC,new,5
7/21/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
7/28/21,47,south,148,control,MINOBT,2,NaN,GC,new,2
7/28/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
8/4/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
8/4/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
8/10/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
8/10/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
8/19/21,47,south,148,control,MINOBT,2,NaN,GC,new,0
8/19/21,47,south,148,control,MINOBT,2,NaN,GC,old,0
6/15/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
6/15/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
6/17/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
6/17/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
6/22/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
6/22/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
6/30/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
6/30/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
7/1/21,47,south,148,control,MINOBT,3,NaN,WS,new,NaN
7/1/21,47,south,148,control,MINOBT,3,NaN,WS,old,NaN
7/8/21,47,south,148,control,MINOBT,3,NaN,WS,new,1
7/8/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
7/14/21,47,south,148,control,MINOBT,3,NaN,WS,new,1
7/14/21,47,south,148,control,MINOBT,3,NaN,WS,old,1
7/21/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
7/21/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
7/28/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
7/28/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
8/4/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
8/4/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
8/10/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
8/10/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
8/19/21,47,south,148,control,MINOBT,3,NaN,WS,new,0
8/19/21,47,south,148,control,MINOBT,3,NaN,WS,old,0
6/15/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
6/15/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
6/17/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
6/17/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
6/22/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
6/22/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
6/30/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
6/30/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
7/1/21,47,south,148,control,MINOBT,4,NaN,RD,new,NaN
7/1/21,47,south,148,control,MINOBT,4,NaN,RD,old,NaN
7/8/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
7/8/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
7/14/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
7/14/21,47,south,148,control,MINOBT,4,NaN,RD,old,2
7/21/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
7/21/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
7/28/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
7/28/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
8/4/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
8/4/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
8/10/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
8/10/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
8/19/21,47,south,148,control,MINOBT,4,NaN,RD,new,0
8/19/21,47,south,148,control,MINOBT,4,NaN,RD,old,0
6/15/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
6/15/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
6/17/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
6/17/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
6/22/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
6/22/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
6/30/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
6/30/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
7/1/21,47,south,148,control,MINOBT,5,NaN,RS,new,NaN
7/1/21,47,south,148,control,MINOBT,5,NaN,RS,old,NaN
7/8/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
7/8/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
7/14/21,47,south,148,control,MINOBT,5,NaN,RS,new,2
7/14/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
7/21/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
7/21/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
7/28/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
7/28/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
8/4/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
8/4/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
8/10/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
8/10/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
8/19/21,47,south,148,control,MINOBT,5,NaN,RS,new,0
8/19/21,47,south,148,control,MINOBT,5,NaN,RS,old,0
6/15/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
6/15/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
6/17/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
6/17/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
6/22/21,47,south,148,control,CARRUP,1,NaN,YD,new,1
6/22/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
6/30/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
6/30/21,47,south,148,control,CARRUP,1,NaN,YD,old,1
7/1/21,47,south,148,control,CARRUP,1,NaN,YD,new,NaN
7/1/21,47,south,148,control,CARRUP,1,NaN,YD,old,NaN
7/8/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
7/8/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
7/14/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
7/14/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
7/21/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
7/21/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
7/28/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
7/28/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
8/4/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
8/4/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
8/10/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
8/10/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
8/19/21,47,south,148,control,CARRUP,1,NaN,YD,new,0
8/19/21,47,south,148,control,CARRUP,1,NaN,YD,old,0
6/15/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
6/15/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
6/17/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
6/17/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
6/22/21,47,south,148,control,CARRUP,2,NaN,RS,new,1
6/22/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
6/30/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
6/30/21,47,south,148,control,CARRUP,2,NaN,RS,old,1
7/1/21,47,south,148,control,CARRUP,2,NaN,RS,new,NaN
7/1/21,47,south,148,control,CARRUP,2,NaN,RS,old,NaN
7/8/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
7/8/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
7/14/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
7/14/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
7/21/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
7/21/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
7/28/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
7/28/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
8/4/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
8/4/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
8/10/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
8/10/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
8/19/21,47,south,148,control,CARRUP,2,NaN,RS,new,0
8/19/21,47,south,148,control,CARRUP,2,NaN,RS,old,0
6/15/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
6/15/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
6/17/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
6/17/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
6/22/21,47,south,148,control,CARRUP,3,NaN,WS,new,1
6/22/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
6/30/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
6/30/21,47,south,148,control,CARRUP,3,NaN,WS,old,1
7/1/21,47,south,148,control,CARRUP,3,NaN,WS,new,NaN
7/1/21,47,south,148,control,CARRUP,3,NaN,WS,old,NaN
7/8/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
7/8/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
7/14/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
7/14/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
7/21/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
7/21/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
7/28/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
7/28/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
8/4/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
8/4/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
8/10/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
8/10/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
8/19/21,47,south,148,control,CARRUP,3,NaN,WS,new,0
8/19/21,47,south,148,control,CARRUP,3,NaN,WS,old,0
6/15/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
6/15/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
6/17/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
6/17/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
6/22/21,47,south,148,control,CARRUP,4,NaN,OS,new,1
6/22/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
6/30/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
6/30/21,47,south,148,control,CARRUP,4,NaN,OS,old,1
7/1/21,47,south,148,control,CARRUP,4,NaN,OS,new,NaN
7/1/21,47,south,148,control,CARRUP,4,NaN,OS,old,NaN
7/8/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
7/8/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
7/14/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
7/14/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
7/21/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
7/21/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
7/28/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
7/28/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
8/4/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
8/4/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
8/10/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
8/10/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
8/19/21,47,south,148,control,CARRUP,4,NaN,OS,new,0
8/19/21,47,south,148,control,CARRUP,4,NaN,OS,old,0
6/15/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
6/15/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
6/17/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
6/17/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
6/22/21,47,south,148,control,CARRUP,5,NaN,GH,new,1
6/22/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
6/30/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
6/30/21,47,south,148,control,CARRUP,5,NaN,GH,old,1
7/1/21,47,south,148,control,CARRUP,5,NaN,GH,new,NaN
7/1/21,47,south,148,control,CARRUP,5,NaN,GH,old,NaN
7/8/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
7/8/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
7/14/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
7/14/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
7/21/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
7/21/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
7/28/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
7/28/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
8/4/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
8/4/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
8/10/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
8/10/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
8/19/21,47,south,148,control,CARRUP,5,NaN,GH,new,0
8/19/21,47,south,148,control,CARRUP,5,NaN,GH,old,0
6/15/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
6/15/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
6/17/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
6/17/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
6/22/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
6/22/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
6/30/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
6/30/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
7/1/21,47,south,148,control,ERIPIN,1,NaN,GC,new,NaN
7/1/21,47,south,148,control,ERIPIN,1,NaN,GC,old,NaN
7/8/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
7/8/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
7/14/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
7/14/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
7/21/21,47,south,148,control,ERIPIN,1,NaN,GC,new,1
7/21/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
7/28/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
7/28/21,47,south,148,control,ERIPIN,1,NaN,GC,old,1
8/4/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
8/4/21,47,south,148,control,ERIPIN,1,NaN,GC,old,1
8/10/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
8/10/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
8/19/21,47,south,148,control,ERIPIN,1,NaN,GC,new,0
8/19/21,47,south,148,control,ERIPIN,1,NaN,GC,old,0
6/15/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
6/15/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
6/17/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
6/17/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
6/22/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
6/22/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
6/30/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
6/30/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
7/1/21,47,south,148,control,ERIPIN,2,NaN,WD,new,NaN
7/1/21,47,south,148,control,ERIPIN,2,NaN,WD,old,NaN
7/8/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
7/8/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
7/14/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
7/14/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
7/21/21,47,south,148,control,ERIPIN,2,NaN,WD,new,1
7/21/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
7/28/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
7/28/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
8/4/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
8/4/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
8/10/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
8/10/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
8/19/21,47,south,148,control,ERIPIN,2,NaN,WD,new,0
8/19/21,47,south,148,control,ERIPIN,2,NaN,WD,old,0
6/15/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
6/15/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
6/17/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
6/17/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
6/22/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
6/22/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
6/30/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
6/30/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
7/1/21,47,south,148,control,ERIPIN,3,NaN,BH,new,NaN
7/1/21,47,south,148,control,ERIPIN,3,NaN,BH,old,NaN
7/8/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
7/8/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
7/14/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
7/14/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
7/21/21,47,south,148,control,ERIPIN,3,NaN,BH,new,1
7/21/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
7/28/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
7/28/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
8/4/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
8/4/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
8/10/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
8/10/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
8/19/21,47,south,148,control,ERIPIN,3,NaN,BH,new,0
8/19/21,47,south,148,control,ERIPIN,3,NaN,BH,old,0
6/15/21,47,south,148,control,PHLPUL,1,NaN,OD,new,0
6/15/21,47,south,148,control,PHLPUL,1,NaN,OD,old,0
6/17/21,47,south,148,control,PHLPUL,1,NaN,OD,new,0
